age_group,gender,employment_status,income_bracket_aed,fitness_goal,workouts_per_week,diet_style,allergy_flags,orders_per_week,avg_spend_aed,preferred_meal_time,subscribe_intent,meals_per_week_sub,max_budget_aed,nutrition_tracking_importance,customization_level,spice_level,pause_likelihood,fav_add_ons,eco_pack_score,distance_km,diet_change_freq,nps_intent
1,2,2,4,2,5,5,Gluten,5,104.2,1,2,7,2935.0,3,3,3,3,"Dessert pot,Soup",3,1,0,2
4,1,1,1,3,7,1,None,3,68.2,4,3,4,898.0,4,2,4,3,Protein shake,4,2,0,4
5,2,2,2,2,9,1,Dairy,3,54.2,3,3,2,473.0,4,2,3,4,"Protein shake,Side salad",5,1,1,8
2,1,1,1,1,3,2,None,4,35.8,4,1,5,641.0,2,2,2,5,None,5,1,1,2
1,1,5,1,3,4,1,None,8,50.3,3,4,7,1397.0,5,2,2,2,Side salad,2,2,0,10
2,2,2,2,3,1,7,"Gluten,Nuts",7,72.1,3,2,7,1691.0,3,1,1,4,Side salad,3,2,2,4
1,1,2,2,2,3,2,None,4,70.7,3,2,5,1533.0,3,3,2,3,None,2,3,0,5
4,1,3,3,1,2,6,Gluten,6,57.7,3,2,5,1337.0,3,1,3,3,"Protein shake,Side salad",2,3,1,1
1,1,2,4,1,6,6,None,21,95.8,2,2,20,3000.0,4,1,2,5,None,1,1,3,4
2,1,2,3,1,2,1,None,4,71.6,4,1,3,716.0,2,2,2,5,Side salad,5,1,0,3
2,2,4,5,1,3,1,Shellfish,7,94.9,2,3,6,2683.0,4,3,3,3,Soup,3,1,0,6
2,2,4,1,3,6,4,Gluten,4,68.9,3,3,3,809.0,4,2,3,2,"Dessert pot,Side salad,Soup",4,2,1,10
3,1,2,1,1,7,1,None,5,46.4,1,1,5,772.0,3,1,3,5,None,1,2,0,2
4,1,1,2,3,2,2,None,5,89.8,4,3,6,1887.0,4,3,3,3,None,5,1,0,9
1,1,2,2,1,1,1,None,9,84.6,3,3,9,2582.0,4,2,4,4,"Protein shake,Dessert pot",2,2,1,4
1,1,3,2,1,2,1,Dairy,8,76.7,3,4,10,2697.0,5,2,3,1,"Dessert pot,Soup",4,3,0,5
1,2,1,1,2,3,1,None,3,55.1,3,4,3,570.0,5,3,3,3,None,4,4,0,8
4,2,2,3,1,2,1,"Nuts,Soy",4,98.9,3,3,5,2313.0,5,2,1,2,"Side salad,Soup",3,4,2,5
4,1,4,3,3,2,3,None,2,75.1,3,2,2,531.0,2,3,3,5,None,4,2,0,3
2,1,1,1,1,0,7,Shellfish,0,68.2,3,2,2,533.0,4,1,3,4,Protein shake,1,1,0,10
3,1,3,2,2,5,1,None,3,44.1,3,2,2,385.0,4,1,2,5,None,4,2,0,6
3,2,2,4,3,2,1,None,4,87.1,1,2,5,1865.0,3,2,2,4,Side salad,4,1,1,3
1,3,2,2,3,0,1,Shellfish,5,50.6,3,3,6,1436.0,5,2,2,3,"Side salad,Soup",4,3,0,5
4,1,1,1,1,2,1,None,7,38.7,4,2,7,1286.0,2,2,2,4,None,4,1,1,0
2,1,4,2,2,6,5,Dairy,4,55.6,3,3,5,1143.0,4,3,3,2,None,4,1,0,5
2,2,2,2,3,3,4,None,6,70.7,4,3,8,2491.0,3,3,3,3,"Dessert pot,Side salad",4,1,0,3
2,2,2,3,4,2,1,None,2,109.0,2,3,4,1665.0,4,3,3,4,"Dessert pot,Side salad,Soup",2,3,1,5
1,1,2,3,3,2,4,"Gluten,Dairy",6,75.6,3,3,8,2351.0,4,2,2,2,None,3,4,1,4
1,1,3,3,1,3,4,"Shellfish,Soy",6,85.9,1,4,7,2025.0,5,3,3,2,Dessert pot,5,2,1,7
3,1,5,1,4,1,1,Shellfish,6,64.7,3,3,8,2214.0,4,2,3,3,Side salad,5,2,0,6
1,2,2,3,1,2,4,"Dairy,Soy",7,76.6,3,4,7,1948.0,5,3,3,1,None,4,3,1,6
3,1,2,3,1,4,1,Gluten,4,50.6,3,3,5,842.0,4,3,2,2,Protein shake,4,3,2,5
1,1,5,1,3,5,3,None,3,62.4,1,3,2,419.0,5,1,4,3,"Protein shake,Side salad",3,1,0,9
2,2,2,3,1,0,2,None,0,69.5,2,1,1,303.0,2,1,1,4,"Dessert pot,Soup",4,4,0,4
2,1,2,2,1,1,1,"Nuts,Soy",4,69.0,3,3,3,738.0,4,2,4,3,Dessert pot,4,2,2,6
2,2,1,1,1,1,5,Shellfish,4,71.5,3,2,6,1901.0,3,2,2,4,None,5,4,1,8
3,1,4,4,2,3,5,None,3,90.0,2,3,3,1255.0,5,1,3,3,Dessert pot,5,1,0,7
2,1,2,2,3,4,4,None,4,62.3,3,2,5,1167.0,3,3,3,3,None,3,3,0,0
2,2,2,3,3,3,1,None,6,57.7,3,1,5,1290.0,1,2,3,5,None,4,1,3,4
2,1,2,2,1,2,4,Nuts,6,77.8,1,3,5,1512.0,5,1,3,4,"Protein shake,Dessert pot,Side salad",5,3,0,6
3,3,2,2,2,6,4,Shellfish,4,74.2,3,3,6,1975.0,4,2,5,2,Dessert pot,4,1,0,9
4,2,2,5,4,2,5,None,2,100.4,3,3,2,741.0,5,2,4,2,Dessert pot,5,1,1,0
3,1,1,3,3,6,3,None,7,73.8,2,3,7,2423.0,4,2,2,4,None,2,1,0,10
1,2,2,1,1,2,1,None,1,72.1,3,3,1,345.0,4,2,3,2,Side salad,4,2,1,3
1,1,2,2,4,1,1,"Gluten,Soy",3,84.6,2,3,2,646.0,4,2,4,4,None,2,2,0,6
2,2,2,2,3,10,5,Gluten,5,76.7,3,1,4,1079.0,3,1,2,5,None,4,1,0,0
2,1,3,2,1,1,3,None,2,84.7,3,2,3,1092.0,2,3,1,3,None,4,2,0,1
1,2,4,4,1,2,7,Soy,5,91.9,4,3,4,1520.0,4,2,5,3,"Dessert pot,Side salad,Soup",2,3,1,8
2,1,3,5,1,4,1,None,5,97.6,3,3,7,3000.0,4,3,5,4,"Protein shake,Soup",4,4,0,4
2,1,1,2,3,2,3,None,4,74.6,2,4,5,1678.0,5,3,3,1,"Protein shake,Side salad,Soup",5,1,0,4
2,2,2,2,1,2,4,None,5,69.1,3,1,7,2194.0,1,2,2,5,Dessert pot,1,2,2,0
3,2,2,4,2,6,5,None,9,88.9,3,3,9,3000.0,4,2,2,3,Dessert pot,3,1,0,8
1,1,5,1,1,1,4,None,3,58.6,1,2,3,661.0,3,2,3,3,Side salad,4,1,0,2
1,1,4,5,4,3,1,None,12,117.5,1,3,14,3000.0,4,3,4,3,Protein shake,5,2,0,10
3,2,4,5,1,1,3,None,5,99.0,2,3,4,1562.0,5,2,3,2,Protein shake,5,2,0,5
2,2,2,3,4,1,3,None,0,79.3,3,2,1,304.0,3,2,2,4,Dessert pot,3,3,2,1
3,1,2,3,4,1,1,Nuts,1,75.1,3,3,1,264.0,4,2,3,3,Protein shake,4,3,1,7
2,1,2,2,1,14,2,"Dairy,Nuts,Shellfish",4,76.0,3,2,3,840.0,4,1,3,4,Side salad,5,2,0,0
1,1,2,1,2,5,4,Shellfish,8,85.1,3,4,8,2181.0,5,2,3,3,"Protein shake,Dessert pot,Side salad",4,3,2,8
4,2,1,2,1,1,1,Nuts,9,71.7,3,3,10,3000.0,4,3,3,2,Soup,5,2,0,6
3,1,5,1,4,1,1,None,2,53.1,3,1,2,443.0,2,1,1,5,"Protein shake,Dessert pot",5,3,3,0
3,1,2,3,2,1,5,None,7,96.3,3,4,9,3000.0,5,2,3,1,None,5,1,3,8
2,2,2,2,1,1,1,Soy,7,64.5,3,4,6,1837.0,5,2,3,2,Soup,2,3,0,10
2,1,1,2,1,1,1,Dairy,5,93.6,2,3,5,2017.0,4,3,3,4,"Side salad,Soup",4,2,2,7
2,2,5,1,2,3,5,None,10,58.2,3,4,10,2088.0,5,3,1,3,Protein shake,5,3,0,10
1,1,2,4,4,1,1,None,7,94.2,3,1,9,3000.0,1,3,4,5,Side salad,5,2,0,0
4,1,2,5,3,3,3,None,6,108.9,2,2,5,2192.0,3,2,4,5,Dessert pot,4,1,1,0
1,1,4,5,3,0,1,None,5,94.3,3,4,4,1536.0,5,3,3,1,None,4,4,2,7
5,2,2,3,2,9,5,Gluten,7,65.8,3,2,8,1917.0,2,2,4,5,Side salad,3,3,0,4
2,1,2,2,1,2,1,Soy,6,66.5,3,1,5,1197.0,1,2,3,5,Side salad,5,2,3,0
1,2,1,1,4,1,1,None,7,59.1,3,2,9,1957.0,4,1,3,5,"Side salad,Soup",4,2,0,4
2,2,2,2,1,1,3,None,5,53.4,2,1,7,1772.0,1,3,3,5,None,2,1,1,7
4,2,4,2,4,1,1,None,8,66.8,3,2,8,2017.0,3,2,3,5,None,5,1,1,0
3,1,3,3,2,2,5,None,7,91.7,3,2,8,2787.0,2,2,5,3,Dessert pot,4,2,0,8
4,1,2,3,1,5,4,None,10,84.5,3,2,11,3000.0,4,1,3,5,None,4,3,2,2
3,1,2,5,3,5,4,"Dairy,Nuts",7,90.5,2,3,6,1879.0,4,2,5,4,None,3,3,3,2
3,1,2,1,4,0,1,None,4,72.3,2,2,3,917.0,3,3,3,5,"Protein shake,Dessert pot,Side salad",4,2,0,5
4,1,1,2,4,0,6,"Dairy,Soy",3,54.2,3,3,4,925.0,4,3,1,2,Soup,1,4,0,3
1,2,2,3,1,0,2,None,4,77.9,4,1,6,1544.0,1,3,2,4,None,5,4,2,5
2,1,2,3,1,1,1,None,5,71.0,3,2,4,995.0,3,2,3,5,"Protein shake,Dessert pot,Soup",4,2,1,6
1,1,2,4,2,3,1,"Gluten,Shellfish",7,91.4,4,2,9,3000.0,3,1,4,5,Soup,3,1,1,3
5,1,4,4,3,4,4,None,3,106.3,3,2,2,964.0,3,2,3,4,"Dessert pot,Soup",4,2,0,1
4,2,2,5,3,2,5,None,10,121.6,3,2,9,3000.0,3,2,3,3,Dessert pot,3,4,0,6
1,1,2,2,1,3,1,Shellfish,6,71.7,3,4,7,2307.0,5,2,2,1,"Protein shake,Soup",5,2,2,9
3,2,2,3,4,1,6,None,7,97.2,2,4,6,2660.0,5,2,2,2,None,4,2,0,8
4,1,4,1,3,3,4,None,5,61.5,3,2,4,989.0,4,1,1,4,Soup,5,2,0,2
1,2,2,1,3,2,1,Gluten,8,66.9,3,2,7,1965.0,2,3,3,5,"Protein shake,Dessert pot,Side salad",5,4,0,3
2,2,1,1,2,4,5,None,7,70.3,2,3,9,2957.0,4,3,4,4,"Protein shake,Side salad",4,1,1,8
4,1,2,2,2,6,1,Gluten,10,78.4,1,3,11,3000.0,4,2,2,3,Side salad,5,2,2,6
1,1,3,2,4,0,6,None,8,72.5,3,2,8,2188.0,2,2,3,3,Dessert pot,5,1,0,8
3,1,2,2,2,4,5,Nuts,7,52.6,3,2,8,1582.0,3,2,3,3,Soup,5,1,0,3
2,1,4,1,3,3,1,None,5,76.0,1,3,7,2014.0,4,2,2,4,None,4,2,0,0
4,2,5,3,4,0,6,None,5,82.2,3,2,6,1969.0,3,3,3,3,Side salad,4,3,0,2
5,2,3,1,3,3,1,None,8,75.8,3,2,7,2006.0,4,1,5,3,Protein shake,4,1,2,5
4,2,2,4,2,3,5,"Gluten,Dairy",4,93.5,1,1,5,1636.0,2,2,3,5,"Protein shake,Soup",3,2,0,8
2,2,2,2,1,4,1,None,4,61.2,3,3,6,1525.0,4,2,2,4,"Protein shake,Dessert pot",2,2,2,8
4,1,1,3,1,2,5,"Gluten,Dairy",3,59.1,3,3,2,543.0,4,3,2,2,Soup,5,1,0,0
4,1,5,3,1,2,3,None,4,84.0,1,3,3,1005.0,4,2,3,2,"Protein shake,Dessert pot",4,4,0,10
2,2,2,3,1,1,4,None,5,65.4,3,2,5,1161.0,3,3,5,5,Dessert pot,5,1,0,2
4,1,2,4,1,6,2,Gluten,5,109.3,3,3,4,1968.0,5,2,4,2,Side salad,4,4,1,3
1,2,2,1,1,1,5,Nuts,3,56.2,3,1,4,991.0,3,1,2,5,None,5,1,0,0
2,1,2,5,2,5,2,None,7,92.9,4,2,6,2408.0,4,1,1,4,"Protein shake,Side salad,Soup",4,2,3,3
1,1,2,4,2,4,1,None,4,69.3,3,2,5,1483.0,3,3,3,5,Side salad,4,3,0,1
1,4,2,4,1,0,1,None,2,81.0,1,2,4,1442.0,3,2,2,4,Side salad,4,4,0,6
1,1,2,3,1,2,5,Dairy,2,97.9,3,3,4,1773.0,4,2,2,2,None,3,2,0,4
3,4,4,3,3,3,1,Gluten,4,78.9,3,2,5,1829.0,3,2,2,4,"Dessert pot,Side salad",4,1,1,0
2,3,2,4,2,2,4,Nuts,2,76.0,3,3,3,952.0,5,2,3,2,Dessert pot,1,1,1,8
3,2,2,3,2,6,5,None,7,91.8,4,3,6,2109.0,4,3,1,3,Side salad,3,3,0,3
1,2,2,3,3,1,5,None,7,70.1,2,4,7,1641.0,5,2,3,3,None,3,2,0,6
2,2,2,1,3,8,1,None,5,69.7,4,3,5,1518.0,5,2,4,2,"Dessert pot,Soup",2,1,1,10
2,2,3,4,2,7,4,"Gluten,Nuts,Shellfish",3,89.2,4,2,4,1222.0,3,2,2,3,"Protein shake,Side salad",5,2,0,0
3,1,2,2,3,3,1,None,9,61.0,4,2,11,3000.0,3,2,4,4,Soup,5,1,1,5
2,1,2,2,4,0,6,None,6,68.9,3,3,5,1326.0,4,2,2,4,Dessert pot,1,2,0,3
3,2,2,3,3,0,5,"Dairy,Nuts",7,85.3,3,2,9,3000.0,3,2,3,5,None,4,2,3,2
4,1,5,2,2,3,5,None,6,71.8,2,2,5,1447.0,4,1,2,4,Protein shake,3,3,3,3
3,1,2,4,3,5,4,Shellfish,16,92.3,3,2,18,3000.0,3,2,4,4,"Protein shake,Dessert pot,Soup",5,3,1,0
1,1,3,1,1,2,2,Shellfish,7,39.3,3,2,8,1189.0,4,1,3,5,None,3,2,3,1
1,2,1,1,2,5,4,Gluten,4,52.4,3,3,6,1037.0,4,3,3,3,Protein shake,3,2,1,7
4,2,2,4,4,0,1,Dairy,3,75.5,3,2,5,1215.0,4,1,3,5,Dessert pot,5,3,2,0
1,1,2,5,2,7,1,Gluten,8,96.6,2,1,8,3000.0,1,3,2,4,None,2,1,3,7
4,2,4,4,4,1,7,None,9,64.2,3,2,10,2980.0,3,1,3,3,Soup,5,1,3,0
2,2,2,2,2,5,4,None,1,76.4,4,2,3,948.0,3,3,4,5,Dessert pot,5,4,3,5
4,2,5,3,4,0,7,None,2,81.6,3,3,1,374.0,4,2,2,3,None,5,1,2,8
3,2,2,3,2,4,5,None,2,80.9,3,3,4,1553.0,5,2,4,3,Soup,4,2,0,6
5,2,2,3,1,4,5,Soy,2,80.8,3,2,1,282.0,4,1,3,4,Protein shake,3,3,3,5
2,1,1,1,2,6,5,None,2,39.7,1,3,4,676.0,5,2,3,2,None,5,2,2,10
3,2,4,3,1,2,1,None,2,118.8,2,1,1,459.0,2,2,1,4,None,4,3,2,0
2,1,2,3,1,1,1,None,3,77.4,3,3,4,1094.0,4,2,2,4,Protein shake,5,1,2,5
2,2,4,3,3,3,3,None,7,78.9,1,4,6,1697.0,5,2,3,3,None,5,3,1,7
3,4,4,3,1,2,1,"Gluten,Soy",4,85.2,4,1,6,1836.0,3,1,5,5,Soup,5,2,1,1
4,1,5,1,3,5,1,None,2,33.1,4,3,2,289.0,5,2,2,2,"Dessert pot,Side salad",3,1,0,6
5,1,2,1,1,1,4,None,2,44.4,3,3,4,669.0,4,2,1,4,"Protein shake,Soup",3,2,0,6
3,2,2,3,1,3,5,None,2,108.0,3,3,1,390.0,5,1,3,3,None,4,1,1,10
2,1,3,1,4,1,6,None,4,68.7,3,2,6,1903.0,3,3,1,5,"Protein shake,Side salad",4,3,0,4
2,2,1,1,2,14,1,None,7,54.6,3,3,9,1599.0,4,3,3,2,Side salad,4,4,0,8
3,1,2,4,3,5,6,Nuts,0,65.2,1,2,2,571.0,3,2,3,3,Side salad,3,1,0,4
1,1,1,2,3,4,3,None,4,73.3,2,2,5,1736.0,3,2,1,3,Dessert pot,3,1,0,0
1,3,2,3,2,6,5,Soy,2,88.3,3,3,3,1113.0,5,2,4,2,"Protein shake,Soup",4,2,0,5
2,2,2,3,4,10,1,Nuts,5,69.1,3,2,6,1690.0,4,1,4,5,None,4,4,0,1
2,2,2,4,3,6,4,None,5,102.0,2,3,7,2355.0,4,2,5,3,Soup,1,2,1,2
2,1,2,4,2,2,5,None,5,109.7,3,3,5,2197.0,5,1,3,2,"Side salad,Soup",4,1,0,7
1,2,2,4,3,1,3,None,9,69.7,4,3,9,2370.0,4,2,2,3,Side salad,5,1,0,4
1,2,2,3,1,1,1,None,6,89.5,2,4,7,2785.0,5,3,3,1,"Side salad,Soup",4,1,0,3
1,2,1,1,2,13,5,None,4,69.6,3,3,6,1879.0,5,2,4,4,"Protein shake,Side salad",4,1,0,1
5,2,2,5,4,1,7,Dairy,6,108.7,4,2,5,1885.0,4,1,3,3,None,2,2,0,0
2,2,2,2,3,3,5,None,5,85.8,3,3,6,2078.0,5,2,3,4,None,5,1,3,6
2,1,2,2,3,1,1,Dairy,4,64.5,2,1,6,1771.0,1,3,4,4,Soup,3,4,0,3
3,1,2,3,3,6,1,None,6,59.7,3,1,6,1504.0,1,1,2,4,None,4,3,1,0
1,2,2,1,3,1,1,Soy,4,45.4,3,1,5,901.0,2,2,1,5,None,3,2,0,0
4,1,3,5,4,2,5,Nuts,6,95.4,3,4,6,2654.0,5,3,3,2,"Protein shake,Soup",5,2,0,9
3,2,2,3,1,2,5,None,8,70.1,2,3,9,2994.0,4,3,3,3,None,4,3,0,6
1,1,3,2,1,2,1,Shellfish,8,56.0,3,4,9,1803.0,5,3,3,1,"Side salad,Soup",4,1,3,5
2,2,2,3,2,8,6,None,5,89.5,3,2,5,1563.0,2,3,3,3,None,5,2,0,0
4,2,2,3,3,1,3,None,3,77.0,4,1,2,706.0,1,1,3,5,None,3,4,0,4
4,1,2,1,1,5,1,None,17,75.1,3,2,17,3000.0,4,1,3,5,"Protein shake,Soup",4,1,3,6
2,1,1,2,1,3,1,Shellfish,1,66.3,3,1,3,906.0,3,1,1,4,Dessert pot,5,2,0,1
3,1,2,4,1,0,1,None,3,90.3,2,3,5,1662.0,5,1,2,4,Side salad,4,1,0,9
1,2,2,2,4,2,3,Nuts,5,79.2,4,2,4,1023.0,4,1,3,4,Side salad,4,1,0,4
5,2,2,4,3,5,1,"Dairy,Shellfish",1,102.0,1,4,2,791.0,5,3,5,1,None,2,2,0,10
1,1,1,1,2,5,5,None,4,61.8,1,3,4,807.0,4,3,3,3,Protein shake,2,1,3,8
4,2,1,1,1,2,4,None,4,55.7,1,3,6,1181.0,4,2,3,3,None,2,2,0,2
3,1,5,1,2,3,4,Gluten,5,46.7,4,3,6,1112.0,4,3,3,4,Soup,4,3,0,6
3,1,2,3,1,1,1,Shellfish,9,68.2,3,2,10,2224.0,3,2,4,5,None,5,3,0,0
2,2,1,2,1,2,4,Soy,6,80.0,4,3,6,1562.0,5,1,3,4,Dessert pot,3,1,0,9
1,1,2,4,4,3,1,None,8,116.5,1,3,10,3000.0,4,2,1,4,Side salad,4,4,0,9
1,1,2,2,4,1,7,None,6,59.4,3,2,8,1872.0,3,2,3,3,None,4,2,0,10
1,1,4,3,1,0,3,None,9,63.2,3,2,10,3000.0,4,1,3,3,Dessert pot,3,2,0,5
1,1,1,2,1,2,1,None,4,60.3,3,3,6,1212.0,4,3,4,2,Dessert pot,5,2,0,10
3,1,2,2,1,1,4,None,8,41.5,3,4,9,1567.0,5,2,2,3,Soup,4,1,0,9
2,1,4,2,2,5,5,"Dairy,Nuts",5,65.9,3,3,4,1053.0,5,2,1,3,None,2,3,1,10
1,2,1,3,1,4,1,Shellfish,2,65.1,4,2,1,215.0,3,3,3,3,"Side salad,Soup",5,3,3,4
5,1,2,4,1,1,2,None,5,102.8,3,2,6,2007.0,2,3,1,5,"Dessert pot,Side salad,Soup",3,2,0,3
4,2,5,4,1,3,4,None,11,77.5,4,2,10,2755.0,2,2,4,3,"Protein shake,Soup",4,2,0,0
4,1,2,3,3,3,1,Nuts,8,77.2,3,2,10,3000.0,3,1,3,3,"Protein shake,Soup",5,2,0,2
5,1,2,4,3,3,1,None,8,96.8,4,2,7,3000.0,4,1,3,3,Soup,4,2,0,4
1,2,1,1,3,0,3,None,21,54.8,3,3,21,3000.0,4,2,3,4,None,3,3,1,6
2,3,1,1,2,3,5,"Gluten,Shellfish",3,63.3,3,4,3,622.0,5,3,3,1,"Protein shake,Side salad,Soup",5,2,0,7
3,1,2,3,4,3,6,Gluten,1,74.3,1,4,1,268.0,5,3,4,2,Protein shake,5,1,0,8
3,2,4,3,4,1,1,None,6,86.5,3,2,7,2851.0,4,1,2,3,Dessert pot,4,3,1,1
1,2,2,2,1,2,1,Shellfish,6,77.5,2,3,6,1497.0,4,3,2,4,Protein shake,5,2,1,10
4,2,3,2,1,1,3,Soy,7,53.8,1,3,8,1792.0,4,2,3,4,None,5,3,3,5
1,2,4,1,2,3,5,None,4,65.8,3,3,3,688.0,4,3,4,2,None,3,2,0,4
1,1,2,3,1,0,4,Soy,8,68.2,3,1,10,2255.0,2,1,3,4,"Dessert pot,Side salad",5,3,1,0
2,1,2,2,2,6,2,"Shellfish,Soy",9,68.4,3,1,9,2221.0,2,1,4,5,None,1,2,0,1
2,2,2,1,2,4,2,Shellfish,5,37.3,3,3,4,701.0,5,2,4,3,Soup,4,2,0,6
2,1,4,2,2,9,5,Soy,5,69.1,3,3,7,2137.0,4,3,2,3,Protein shake,4,3,2,10
1,2,4,2,1,1,3,None,8,65.2,3,3,10,2265.0,4,2,3,4,Dessert pot,4,2,0,6
4,1,1,2,2,3,1,Soy,2,66.9,3,4,1,221.0,5,3,4,1,None,4,1,0,10
2,1,2,1,4,4,1,None,19,45.9,3,2,20,3000.0,2,3,3,3,Dessert pot,3,3,0,4
1,2,2,3,1,3,5,Gluten,5,86.9,3,2,5,1427.0,4,1,3,3,None,1,2,0,7
4,1,4,1,3,2,7,Nuts,3,71.6,1,2,4,1102.0,3,3,4,5,None,3,2,2,0
5,2,1,1,1,13,1,None,5,62.2,3,2,7,1951.0,4,1,3,4,"Side salad,Soup",5,3,3,3
4,2,2,5,1,2,1,None,4,102.0,2,2,5,2041.0,3,2,3,5,Protein shake,3,2,0,4
4,2,4,4,2,8,1,Gluten,7,83.9,4,3,7,2722.0,4,3,1,4,Dessert pot,5,1,0,10
3,2,2,2,1,1,1,None,4,64.9,3,2,6,1739.0,3,2,3,3,Side salad,4,1,0,3
2,2,2,4,1,3,2,None,5,100.7,3,3,4,1647.0,4,3,2,4,"Side salad,Soup",5,3,1,2
1,2,1,1,1,2,1,None,2,75.9,2,3,3,1017.0,5,2,2,3,None,5,4,0,4
2,2,2,4,2,3,5,None,3,94.4,3,2,2,633.0,3,2,3,3,"Protein shake,Side salad",4,3,1,3
2,1,2,3,3,5,2,None,5,72.3,3,2,4,1019.0,3,3,3,3,Soup,4,3,3,10
2,1,5,2,1,4,5,None,7,63.7,2,4,8,2202.0,5,2,3,1,"Protein shake,Soup",4,3,0,10
3,1,2,5,3,2,4,"Gluten,Shellfish,Soy",6,80.1,3,3,7,1799.0,4,3,3,3,None,4,1,2,5
2,1,2,2,1,1,1,None,6,70.7,3,3,8,1814.0,4,2,4,4,None,2,2,1,5
1,2,2,3,3,1,1,Dairy,4,77.6,2,2,6,1773.0,4,1,3,3,"Dessert pot,Soup",1,3,1,2
1,2,2,2,2,4,5,None,8,62.6,3,2,8,2297.0,3,2,3,5,Protein shake,4,2,2,5
3,2,2,1,3,6,5,None,3,41.2,2,2,2,393.0,4,1,2,3,None,4,2,0,0
1,1,3,1,4,1,2,Soy,6,70.0,3,2,8,2374.0,2,3,3,4,"Dessert pot,Side salad",2,1,0,3
4,2,4,2,4,0,1,None,4,72.9,2,3,3,1032.0,5,2,2,4,None,4,3,0,0
2,1,2,3,1,2,5,None,5,65.8,3,2,6,1799.0,4,1,4,5,Side salad,5,2,2,0
2,2,2,3,3,2,1,Gluten,3,91.1,3,2,5,1604.0,3,3,3,5,None,4,4,0,0
2,2,1,1,1,6,1,None,7,63.3,4,3,6,1461.0,4,3,1,3,None,4,4,0,8
4,1,5,1,4,0,7,Gluten,7,54.5,2,3,7,1602.0,3,3,3,3,Side salad,2,2,2,8
2,1,1,1,1,0,5,Shellfish,10,47.1,2,2,12,1945.0,2,2,1,4,Protein shake,5,1,0,3
3,1,3,4,2,6,5,Soy,9,85.2,1,3,8,2523.0,4,3,3,3,Side salad,4,2,3,5
2,2,2,2,1,0,1,None,4,66.2,2,1,3,876.0,2,2,4,4,Dessert pot,3,3,1,2
2,2,5,2,1,14,3,None,4,75.9,3,3,6,1708.0,4,2,4,4,Soup,4,2,0,2
4,2,3,3,3,3,3,Soy,10,94.2,3,4,10,3000.0,5,2,2,2,Soup,5,3,0,6
3,1,3,3,4,0,5,"Gluten,Shellfish",6,67.9,2,4,5,1307.0,5,2,2,1,Dessert pot,3,1,0,10
3,1,2,3,3,0,1,None,4,86.7,2,4,3,924.0,5,3,4,3,None,4,3,0,10
4,2,2,5,3,2,6,"Dairy,Soy",8,100.5,3,4,8,2843.0,5,3,3,1,Dessert pot,4,3,0,5
4,2,2,3,3,11,1,None,4,99.4,3,1,5,2137.0,1,3,3,5,Protein shake,5,1,0,0
3,1,3,4,1,2,1,None,9,106.2,3,3,10,3000.0,4,2,4,2,None,4,1,0,7
4,1,1,1,1,1,1,None,2,50.5,4,2,3,542.0,3,2,2,5,Side salad,4,2,1,6
3,2,5,1,1,3,4,Gluten,7,63.9,3,2,8,2203.0,3,1,2,4,Soup,3,3,0,3
3,1,4,1,2,5,5,Dairy,2,54.3,3,2,4,841.0,4,1,3,4,"Protein shake,Side salad",3,4,1,8
3,1,2,4,1,0,4,None,8,78.6,2,2,9,3000.0,3,1,2,3,Dessert pot,4,2,2,3
3,1,4,3,1,1,1,Gluten,8,67.6,3,3,7,1930.0,3,3,3,4,None,5,2,0,0
1,2,2,2,1,2,5,Gluten,2,67.0,4,2,4,1274.0,3,3,3,4,"Protein shake,Soup",4,2,0,8
4,2,2,2,1,3,1,"Gluten,Nuts,Soy",5,62.8,4,1,4,954.0,2,1,2,4,None,4,2,2,3
4,2,2,5,4,2,1,Nuts,6,123.4,3,2,6,2703.0,2,2,1,5,None,4,2,1,9
1,2,2,4,1,2,4,None,4,95.4,2,1,3,1211.0,2,1,4,5,None,4,2,0,0
4,2,3,2,2,8,1,None,5,77.6,4,2,7,2354.0,3,2,4,4,None,3,4,2,0
1,1,2,3,2,0,4,None,4,82.8,2,3,6,1603.0,5,2,3,2,"Side salad,Soup",4,2,0,6
2,2,2,2,2,5,4,None,1,87.5,2,2,1,374.0,3,2,2,3,"Dessert pot,Side salad",4,2,3,4
3,1,2,3,1,5,1,None,2,73.3,2,2,2,512.0,3,3,3,5,"Protein shake,Dessert pot,Side salad",4,2,0,1
1,2,3,4,1,3,1,None,3,93.5,3,1,3,1328.0,2,1,2,4,Side salad,2,2,0,0
4,1,1,1,1,3,2,Shellfish,6,62.0,3,1,5,1278.0,1,2,4,5,None,4,2,2,0
4,1,4,3,2,6,2,Dairy,4,102.7,2,2,4,1398.0,3,2,3,4,None,3,2,0,9
2,1,2,2,1,0,1,Gluten,6,81.6,3,3,7,1876.0,4,3,1,4,Protein shake,5,2,1,7
1,1,2,2,2,1,5,None,10,78.5,3,4,10,3000.0,5,2,1,3,Dessert pot,4,3,3,8
2,1,2,2,3,3,1,None,6,82.7,4,3,5,1886.0,4,2,5,4,Side salad,5,1,0,1
3,1,2,3,2,8,5,None,7,78.6,3,4,8,2449.0,5,2,1,1,"Dessert pot,Soup",4,2,0,9
5,4,4,2,2,4,5,None,7,62.6,3,3,8,1673.0,5,1,4,3,Dessert pot,3,3,0,2
